date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:13:20	12224/12224	---M--	200	added ('OK')	text/html	etag:%222fc0-58316f64e930f%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/font-awesome/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/font-awesome/webfonts/fa-regular-400.html	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:13:20	14672/14672	---M--	200	added ('OK')	application/x-font-woff	etag:%223950-58316f64e930f%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/font-awesome/webfonts/fa-regular-400.woff	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/font-awesome/webfonts/fa-regular-400.woff	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:13:21	509444/509444	---MCZ	200	added ('OK')	image/svg+xml	etag:%227c604-58316f64e8b3f-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/font-awesome/webfonts/fa-brands-400.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/font-awesome/webfonts/fa-brands-400.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:13:23	44004/44004	---M--	200	added ('OK')	text/html	etag:%22abe4-58316f64eaa7f%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/font-awesome/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/font-awesome/webfonts/fa-solid-900.html	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:13:24	55484/55484	---M--	200	added ('OK')	application/x-font-woff	etag:%22d8bc-58316f64ea697%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/font-awesome/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/font-awesome/webfonts/fa-solid-900.woff	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:13:24	114932/114932	---MCZ	200	added ('OK')	application/x-font-ttf	etag:%221c0f4-58316f64ea697-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/font-awesome/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/font-awesome/webfonts/fa-solid-900.ttf	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:13:25	53572/53572	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22d144-58316f64efc87-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/simple-line-icons/fonts/Simple-Line-Icons.eot?-i3a2kk	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/simple-line-icons/fonts/Simple-Line-Icons4c82.eot	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:13:26	53572/53572	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22d144-58316f64efc87-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/simple-line-icons/fonts/Simple-Line-Icons.eot?	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/simple-line-icons/fonts/Simple-Line-Iconsd41d.eot	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:13:26	53368/53368	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22d078-58316f64f0457-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/simple-line-icons/fonts/Simple-Line-Icons.ttf?-i3a2kk	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/simple-line-icons/fonts/Simple-Line-Icons4c82.ttf	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:13:26	26384/26384	---M--	200	added ('OK')	text/html	etag:%226710-58316f64f0457%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/simple-line-icons/fonts/Simple-Line-Icons.woff2?-i3a2kk	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/simple-line-icons/fonts/Simple-Line-Icons4c82.html	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:13:26	420250/420250	---MCZ	200	added ('OK')	image/svg+xml	etag:%226699a-58316f64ea2af-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/font-awesome/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/font-awesome/webfonts/fa-solid-900.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:13:26	53444/53444	---M--	200	added ('OK')	application/x-font-woff	etag:%22d0c4-58316f64f0457%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/simple-line-icons/fonts/Simple-Line-Icons.woff?-i3a2kk	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/simple-line-icons/fonts/Simple-Line-Icons4c82.woff	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:13:27	99774/99774	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:%22185be-58316f64f565f-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/weather-icons/fonts/weathericons-regular-webfont.eot	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/weather-icons/fonts/weathericons-regular-webfont.eot	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:13:27	197492/197492	---MCZ	200	added ('OK')	image/svg+xml	etag:%2230374-58316f64f006f-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/simple-line-icons/fonts/Simple-Line-Icons.svg?-i3a2kk	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/simple-line-icons/fonts/Simple-Line-Icons4c82.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:13:27	99774/99774	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:%22185be-58316f64f565f-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/weather-icons/fonts/weathericons-regular-webfont.eot?	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/weather-icons/fonts/weathericons-regular-webfontd41d.eot	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:13:28	44720/44720	---M--	200	added ('OK')	text/html	etag:%22aeb0-58316f64f6217%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/weather-icons/fonts/weathericons-regular-webfont.woff2	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/weather-icons/fonts/weathericons-regular-webfont.html	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:13:28	56468/56468	---M--	200	added ('OK')	application/x-font-woff	etag:%22dc94-58316f64f5e2f%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/weather-icons/fonts/weathericons-regular-webfont.woff	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/weather-icons/fonts/weathericons-regular-webfont.woff	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:13:29	99564/99564	---MCZ	200	added ('OK')	application/x-font-ttf	etag:%22184ec-58316f64f5e2f-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/weather-icons/fonts/weathericons-regular-webfont.ttf	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/weather-icons/fonts/weathericons-regular-webfont.ttf	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:13:29	78748/78748	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%221339c-58316f64f083f-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/themify-icons/fonts/themify.eot?-fvbane	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/themify-icons/fonts/themify9f24.eot	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:13:29	184969/184969	---M-Z	200	added ('OK')	image/svg+xml	etag:%222d289-58316f64f5a47-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/weather-icons/fonts/weathericons-regular-webfont.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/weather-icons/fonts/weathericons-regular-webfont.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:13:29	78748/78748	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%221339c-58316f64f083f-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/themify-icons/fonts/themify.eot?	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/themify-icons/fonts/themifyd41d.eot	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:13:29	56108/56108	---M--	200	added ('OK')	application/x-font-woff	etag:%22db2c-58316f64f13f7%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/themify-icons/fonts/themify.woff	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/themify-icons/fonts/themify.woff	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:13:30	78584/78584	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22132f8-58316f64f13f7-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/themify-icons/fonts/themify.ttf	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/themify-icons/fonts/themify.ttf	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:13:30	56430/56430	---M-Z	200	added ('OK')	image/svg+xml	etag:%22dc6e-58316f64deb17-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/ad.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/ad.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:13:30	234269/234269	---MCZ	200	added ('OK')	image/svg+xml	etag:%223931d-58316f64f100f-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/themify-icons/fonts/themify.svg?-fvbane	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/themify-icons/fonts/themify9f24.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:13:30	383/383	---M-Z	200	added ('OK')	image/svg+xml	etag:%2217f-58316f64deb17-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/ae.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/ae.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:13:30	90933/90933	---M-Z	200	added ('OK')	image/svg+xml	etag:%2216335-58316f64deeff-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/af.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/af.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:13:31	880/880	---M-Z	200	added ('OK')	image/svg+xml	etag:%22370-58316f64deeff-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/ag.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/ag.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:13:31	55314/55314	---M-Z	200	added ('OK')	image/svg+xml	etag:%22d812-58316f64df2e7-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/ai.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/ai.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:13:31	4625/4625	---M-Z	200	added ('OK')	image/svg+xml	etag:%221211-58316f64df2e7-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/al.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/al.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:13:31	283/283	---M-Z	200	added ('OK')	image/svg+xml	etag:%2211b-58316f64df2e7-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/am.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/am.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:13:32	2223/2223	---M-Z	200	added ('OK')	image/svg+xml	etag:%228af-58316f64df2e7-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/ao.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/ao.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:13:32	4322/4322	---M-Z	200	added ('OK')	image/svg+xml	etag:%2210e2-58316f64df2e7-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/aq.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/aq.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:13:32	34325/34325	---M-Z	200	added ('OK')	image/svg+xml	etag:%228615-58316f64df2e7-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/ar.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/ar.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:13:32	11443/11443	---M-Z	200	added ('OK')	image/svg+xml	etag:%222cb3-58316f64df2e7-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/as.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/as.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:13:33	241/241	---M-Z	200	added ('OK')	image/svg+xml	etag:%22f1-58316f64df2e7-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/at.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/at.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:13:33	1751/1751	---M-Z	200	added ('OK')	image/svg+xml	etag:%226d7-58316f64df2e7-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/au.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/au.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:13:34	14652/14652	---M-Z	200	added ('OK')	image/svg+xml	etag:%22393c-58316f64df2e7-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/aw.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/aw.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:13:34	557/557	---M-Z	200	added ('OK')	image/svg+xml	etag:%2222d-58316f64df2e7-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/ax.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/ax.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:13:34	545/545	---M-Z	200	added ('OK')	image/svg+xml	etag:%22221-58316f64df6cf-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/az.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/az.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:13:34	1483/1483	---M-Z	200	added ('OK')	image/svg+xml	etag:%225cb-58316f64df6cf-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/ba.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/ba.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:13:35	745/745	---M-Z	200	added ('OK')	image/svg+xml	etag:%222e9-58316f64df6cf-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/bb.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/bb.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:13:35	183/183	---M-Z	200	added ('OK')	image/svg+xml	etag:%22b7-58316f64df6cf-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/bd.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/bd.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:13:35	296/296	---M-Z	200	added ('OK')	image/svg+xml	etag:%22128-58316f64df6cf-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/be.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/be.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:13:35	425/425	---M-Z	200	added ('OK')	image/svg+xml	etag:%221a9-58316f64df6cf-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/bf.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/bf.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:13:35	283/283	---M-Z	200	added ('OK')	image/svg+xml	etag:%2211b-58316f64df6cf-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/bg.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/bg.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:13:36	600/600	---M-Z	200	added ('OK')	image/svg+xml	etag:%22258-58316f64df6cf-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/bh.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/bh.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:13:36	1295/1295	---M-Z	200	added ('OK')	image/svg+xml	etag:%2250f-58316f64df6cf-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/bi.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/bi.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:13:36	481/481	---M-Z	200	added ('OK')	image/svg+xml	etag:%221e1-58316f64df6cf-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/bj.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/bj.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:13:36	305/305	---M-Z	200	added ('OK')	image/svg+xml	etag:%22131-58316f64df6cf-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/bl.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/bl.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:13:37	32105/32105	---M-Z	200	added ('OK')	image/svg+xml	etag:%227d69-58316f64df6cf-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/bm.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/bm.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:13:37	21794/21794	---M-Z	200	added ('OK')	image/svg+xml	etag:%225522-58316f64dfab7-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/bn.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/bn.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:13:37	273/273	---M-Z	200	added ('OK')	image/svg+xml	etag:%22111-58316f64dfab7-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/bo.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/bo.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:13:37	227/227	---M-Z	200	added ('OK')	image/svg+xml	etag:%22e3-58316f64dfab7-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/bq.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/bq.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:13:38	12448/12448	---M-Z	200	added ('OK')	image/svg+xml	etag:%2230a0-58316f64dfab7-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/br.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/br.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:13:38	586/586	---M-Z	200	added ('OK')	image/svg+xml	etag:%2224a-58316f64dfab7-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/bs.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/bs.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:13:38	88132/88132	---M-Z	200	added ('OK')	image/svg+xml	etag:%2215844-58316f64dfe9f-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/bt.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/bt.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:13:38	625/625	---M-Z	200	added ('OK')	image/svg+xml	etag:%22271-58316f64dfe9f-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/bv.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/bv.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:13:39	305/305	---M-Z	200	added ('OK')	image/svg+xml	etag:%22131-58316f64dfe9f-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/bw.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/bw.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:13:39	9045/9045	---M-Z	200	added ('OK')	image/svg+xml	etag:%222355-58316f64dfe9f-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/by.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/by.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:13:39	55342/55342	---M-Z	200	added ('OK')	image/svg+xml	etag:%22d82e-58316f64dfe9f-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/bz.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/bz.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:13:39	1121/1121	---M-Z	200	added ('OK')	image/svg+xml	etag:%22461-58316f64dfe9f-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/ca.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/ca.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:13:40	4315/4315	---M-Z	200	added ('OK')	image/svg+xml	etag:%2210db-58316f64dfe9f-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/cc.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/cc.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:13:40	330/330	---M-Z	200	added ('OK')	image/svg+xml	etag:%2214a-58316f64dfe9f-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/cd.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/cd.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:13:40	735/735	---M-Z	200	added ('OK')	image/svg+xml	etag:%222df-58316f64dfe9f-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/cf.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/cf.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:13:40	470/470	---M-Z	200	added ('OK')	image/svg+xml	etag:%221d6-58316f64e0287-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/cg.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/cg.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:13:41	314/314	---M-Z	200	added ('OK')	image/svg+xml	etag:%2213a-58316f64e0287-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/ch.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/ch.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:13:41	324/324	---M-Z	200	added ('OK')	image/svg+xml	etag:%22144-58316f64e0287-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/ci.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/ci.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:13:41	2617/2617	---M-Z	200	added ('OK')	image/svg+xml	etag:%22a39-58316f64e0287-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/ck.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/ck.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
